Year,Name,Revenue,product_name,category_name,city,state,order_date,product_name,category_name,brand_name,store_name
2018,Mireille Puckett,299.98,Trek Girl's Kickster - 2017,Children Bicycles,Oxnard,CA,3/20/2018,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Santa Cruz Bikes
2018,Monica Sears,1499.98,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Comfort Bicycles,San Jose,CA,3/1/2018,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Comfort Bicycles,Electra,Santa Cruz Bikes
2018,Monica Sears,2999.99,Trek Conduit+ - 2016,Electric Bikes,San Jose,CA,3/1/2018,Trek Conduit+ - 2016,Electric Bikes,Trek,Santa Cruz Bikes
2018,Monica Sears,1799.98,Electra Super Moto 8i - 2018,Cruisers Bicycles,San Jose,CA,4/26/2018,Electra Super Moto 8i - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Monica Sears,1739.98,Haro SR 1.2 - 2017,Mountain Bikes,San Jose,CA,4/26/2018,Haro SR 1.2 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes
2018,Monica Sears,3599.98,Trek Domane ALR 5 Gravel - 2018,Road Bikes,San Jose,CA,4/26/2018,Trek Domane ALR 5 Gravel - 2018,Road Bikes,Trek,Santa Cruz Bikes
2018,Monica Sears,5299.99,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,San Jose,CA,4/26/2018,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,Santa Cruz Bikes
2018,Monica Sears,2799.99,Trek Neko+ - 2018,Electric Bikes,San Jose,CA,4/26/2018,Trek Neko+ - 2018,Electric Bikes,Trek,Santa Cruz Bikes
2018,Monika Berg,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Encino,CA,4/21/2018,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Monika Berg,899.99,Electra Townie Commute 27D - 2018,Comfort Bicycles,Encino,CA,4/21/2018,Electra Townie Commute 27D - 2018,Comfort Bicycles,Electra,Santa Cruz Bikes
2018,Moses Pope,269.99,Electra Cruiser 1 - 2016/2017/2018,Cruisers Bicycles,Lawndale,CA,4/23/2018,Electra Cruiser 1 - 2016/2017/2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Moses Pope,419.98,Haro Shredder 20 - 2017,Children Bicycles,Lawndale,CA,4/23/2018,Haro Shredder 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes
2018,Moses Pope,539.99,Haro SR 1.1 - 2017,Mountain Bikes,Lawndale,CA,4/23/2018,Haro SR 1.1 - 2017,Mountain Bikes,Haro,Santa Cruz Bikes
2018,Moses Pope,939.98,Surly Big Fat Dummy Frameset - 2018,Mountain Bikes,Lawndale,CA,4/23/2018,Surly Big Fat Dummy Frameset - 2018,Mountain Bikes,Surly,Santa Cruz Bikes
2018,Moses Pope,7999.98,Trek Boone 7 Disc - 2018,Cyclocross Bicycles,Lawndale,CA,4/23/2018,Trek Boone 7 Disc - 2018,Cyclocross Bicycles,Trek,Santa Cruz Bikes
2018,Mozelle Carter,539.98,Electra Cruiser 1 Ladies' - 2018,Cruisers Bicycles,Houston,TX,4/29/2018,Electra Cruiser 1 Ladies' - 2018,Cruisers Bicycles,Electra,Rowlett Bikes
2018,Mozelle Carter,1549,Surly Straggler - 2016,Cyclocross Bicycles,Houston,TX,4/29/2018,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Rowlett Bikes
2018,Mozelle Carter,919.99,Trek Domane AL 3 Women's - 2018,Road Bikes,Houston,TX,4/29/2018,Trek Domane AL 3 Women's - 2018,Road Bikes,Trek,Rowlett Bikes
2018,Mozelle Carter,1159.98,Trek Marlin 6 - 2018,Mountain Bikes,Houston,TX,4/29/2018,Trek Marlin 6 - 2018,Mountain Bikes,Trek,Rowlett Bikes
2018,Mozelle Carter,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Houston,TX,4/29/2018,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Rowlett Bikes
2018,Muriel Juarez,749.99,Surly Ogre Frameset - 2017,Road Bikes,Palos Verdes Peninsula,CA,1/15/2018,Surly Ogre Frameset - 2017,Road Bikes,Surly,Santa Cruz Bikes
2018,Muriel Juarez,10599.98,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Palos Verdes Peninsula,CA,1/15/2018,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,Santa Cruz Bikes
2018,Neil Mccall,299.99,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,San Carlos,CA,4/21/2018,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,Santa Cruz Bikes
2018,Neil Mccall,899.99,Electra Townie Balloon 7i EQ - 2018,Cruisers Bicycles,San Carlos,CA,4/21/2018,Electra Townie Balloon 7i EQ - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Neil Mccall,1359.98,Electra Townie Original 21D EQ - 2017/2018,Cruisers Bicycles,San Carlos,CA,4/21/2018,Electra Townie Original 21D EQ - 2017/2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Neil Mccall,379.99,Haro Flightline One ST - 2017,Mountain Bikes,San Carlos,CA,4/21/2018,Haro Flightline One ST - 2017,Mountain Bikes,Haro,Santa Cruz Bikes
2018,Neil Mccall,209.99,Haro Shredder 20 - 2017,Children Bicycles,San Carlos,CA,4/21/2018,Haro Shredder 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes
2018,Nicola Knight,559.98,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Scarsdale,NY,1/16/2018,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,Baldwin Bikes
2018,Nicola Knight,489.99,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Scarsdale,NY,1/16/2018,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,Baldwin Bikes
2018,Nicola Knight,1751.98,Surly Steamroller - 2017,Road Bikes,Scarsdale,NY,1/16/2018,Surly Steamroller - 2017,Road Bikes,Surly,Baldwin Bikes
2018,Nicola Knight,299.98,Trek Girl's Kickster - 2017,Children Bicycles,Scarsdale,NY,1/16/2018,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Baldwin Bikes
2018,Nicola Knight,1799.99,Trek Procaliber 6 - 2018,Mountain Bikes,Scarsdale,NY,1/16/2018,Trek Procaliber 6 - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Nova Hess,5999.98,Electra Townie Commute Go! Ladies' - 2018,Cruisers Bicycles,Duarte,CA,4/11/2018,Electra Townie Commute Go! Ladies' - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Nova Hess,1359.98,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Duarte,CA,4/11/2018,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Electra,Santa Cruz Bikes
2018,Nova Hess,4999.98,Trek Domane SL 5 Disc - 2018,Road Bikes,Duarte,CA,4/11/2018,Trek Domane SL 5 Disc - 2018,Road Bikes,Trek,Santa Cruz Bikes
2018,Nubia Anderson,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Ronkonkoma,NY,2/2/2018,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Nubia Anderson,179.98,Strider Classic 12 Balance Bike - 2018,Children Bicycles,Ronkonkoma,NY,2/2/2018,Strider Classic 12 Balance Bike - 2018,Children Bicycles,Strider,Baldwin Bikes
2018,Nubia Anderson,999.99,Trek X-Caliber 8 - 2018,Mountain Bikes,Ronkonkoma,NY,2/2/2018,Trek X-Caliber 8 - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Olevia Pitts,2499.99,Surly Troll Frameset - 2018,Mountain Bikes,Redondo Beach,CA,4/3/2018,Surly Troll Frameset - 2018,Mountain Bikes,Surly,Santa Cruz Bikes
2018,Olevia Pitts,2299.99,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Redondo Beach,CA,4/3/2018,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,Santa Cruz Bikes
2018,Ollie Zimmerman,539.98,Electra Cruiser 1 - 2016/2017/2018,Cruisers Bicycles,Anaheim,CA,4/13/2018,Electra Cruiser 1 - 2016/2017/2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Ollie Zimmerman,749.99,Trek Marlin 7 - 2017/2018,Mountain Bikes,Anaheim,CA,4/13/2018,Trek Marlin 7 - 2017/2018,Mountain Bikes,Trek,Santa Cruz Bikes
2018,Onita Johns,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Elmont,NY,4/25/2018,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Onita Johns,579.98,Strider Strider 20 Sport - 2018,Children Bicycles,Elmont,NY,4/25/2018,Strider Strider 20 Sport - 2018,Children Bicycles,Strider,Baldwin Bikes
2018,Orval Hunter,1399.98,Electra Townie Commute 8D Ladies' - 2018,Cruisers Bicycles,San Angelo,TX,3/15/2018,Electra Townie Commute 8D Ladies' - 2018,Cruisers Bicycles,Electra,Rowlett Bikes
2018,Orval Hunter,1409.99,Haro SR 1.3 - 2017,Mountain Bikes,San Angelo,TX,3/15/2018,Haro SR 1.3 - 2017,Mountain Bikes,Haro,Rowlett Bikes
2018,Orval Hunter,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,San Angelo,TX,3/15/2018,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes
2018,Pamala Henry,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Bronx,NY,4/20/2018,Haro Shift R3 - 2017,Mountain Bikes,Haro,Baldwin Bikes
2018,Pamala Henry,1999.98,Trek X-Caliber 8 - 2018,Mountain Bikes,Bronx,NY,4/20/2018,Trek X-Caliber 8 - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Pamelia Newman,1199.98,Electra Townie Original 7D EQ Ladies' - 2017/2018,Cruisers Bicycles,Monroe,NY,4/16/2018,Electra Townie Original 7D EQ Ladies' - 2017/2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Pamelia Newman,429,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Monroe,NY,4/16/2018,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2018,Pamelia Newman,23999.98,Trek Domane SLR 9 Disc - 2018,Road Bikes,Monroe,NY,4/16/2018,Trek Domane SLR 9 Disc - 2018,Road Bikes,Trek,Baldwin Bikes
2018,Pamelia Newman,6399.98,Trek Fuel EX 8 29 XT - 2018,Mountain Bikes,Monroe,NY,4/16/2018,Trek Fuel EX 8 29 XT - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Pamelia Newman,299.98,Trek Girl's Kickster - 2017,Children Bicycles,Monroe,NY,4/16/2018,Trek Girl's Kickster - 2017,Children Bicycles,Trek,Baldwin Bikes
2018,Pamelia Newman,639.98,Electra Cruiser 7D Tall - 2016/2018,Cruisers Bicycles,Monroe,NY,8/23/2018,Electra Cruiser 7D Tall - 2016/2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Pamelia Newman,349.99,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Monroe,NY,8/23/2018,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,Baldwin Bikes
2018,Pamelia Newman,1499.98,Electra Townie Balloon 8D EQ - 2016/2017/2018,Cruisers Bicycles,Monroe,NY,8/23/2018,Electra Townie Balloon 8D EQ - 2016/2017/2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Pamelia Newman,533.99,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Monroe,NY,8/23/2018,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2018,Parker Prince,699.98,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Port Jefferson Station,NY,4/16/2018,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,Baldwin Bikes
2018,Parker Prince,209.99,Haro Shredder 20 Girls - 2017,Children Bicycles,Port Jefferson Station,NY,4/16/2018,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,Baldwin Bikes
2018,Parker Prince,899.98,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Port Jefferson Station,NY,4/16/2018,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,Baldwin Bikes
2018,Parker Prince,1919.98,Trek CrossRip 1 - 2018,Road Bikes,Port Jefferson Station,NY,4/16/2018,Trek CrossRip 1 - 2018,Road Bikes,Trek,Baldwin Bikes
2018,Parker Prince,1799.99,Trek Procaliber 6 - 2018,Mountain Bikes,Port Jefferson Station,NY,4/16/2018,Trek Procaliber 6 - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Parthenia Figueroa,859.98,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Mahopac,NY,2/25/2018,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Parthenia Figueroa,489.99,Trek Marlin 5 - 2018,Mountain Bikes,Mahopac,NY,2/25/2018,Trek Marlin 5 - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Patria Harper,1319.98,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Astoria,NY,3/8/2018,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Petronila Norris,919.99,Trek Domane AL 3 - 2018,Road Bikes,South El Monte,CA,4/21/2018,Trek Domane AL 3 - 2018,Road Bikes,Trek,Santa Cruz Bikes
2018,Petronila Norris,9999.98,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,South El Monte,CA,4/21/2018,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,Santa Cruz Bikes
2018,Ping Quinn,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Rowlett,TX,3/20/2018,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes
2018,Ping Quinn,639.98,"Electra Treasure 1 20"" - 2018",Children Bicycles,Rowlett,TX,3/20/2018,"Electra Treasure 1 20"" - 2018",Children Bicycles,Electra,Rowlett Bikes
2018,Ping Quinn,1295.98,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Rowlett,TX,3/20/2018,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes
2018,Ping Quinn,533.99,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Rowlett,TX,3/20/2018,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,Rowlett Bikes
2018,Raeann Duncan,1699.98,Electra Relic 3i - 2018,Cruisers Bicycles,Anaheim,CA,1/12/2018,Electra Relic 3i - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Raeann Duncan,2599.99,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Anaheim,CA,1/12/2018,Electra Townie Go! 8i Ladies' - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Raeann Duncan,419.98,Haro Shredder 20 - 2017,Children Bicycles,Anaheim,CA,1/12/2018,Haro Shredder 20 - 2017,Children Bicycles,Haro,Santa Cruz Bikes
2018,Rayford Simon,1279.98,Electra Moto 3i - 2018,Cruisers Bicycles,Mountain View,CA,3/4/2018,Electra Moto 3i - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Regenia Vaughan,389.99,Electra Straight 8 1 (20-inch) - Boy's - 2018,Children Bicycles,Mahopac,NY,4/9/2018,Electra Straight 8 1 (20-inch) - Boy's - 2018,Children Bicycles,Electra,Baldwin Bikes
2018,Regenia Vaughan,1469.99,Haro Shift R3 - 2017,Mountain Bikes,Mahopac,NY,4/9/2018,Haro Shift R3 - 2017,Mountain Bikes,Haro,Baldwin Bikes
2018,Regenia Vaughan,858,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Mahopac,NY,4/9/2018,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes
2018,Regenia Vaughan,2998,Surly Krampus - 2018,Mountain Bikes,Mahopac,NY,4/9/2018,Surly Krampus - 2018,Mountain Bikes,Surly,Baldwin Bikes
2018,Regenia Vaughan,3099.98,Trek Domane ALR 4 Disc - 2018,Road Bikes,Mahopac,NY,4/9/2018,Trek Domane ALR 4 Disc - 2018,Road Bikes,Trek,Baldwin Bikes
2018,Regine Gonzales,6999.98,Trek Boone 7 - 2017,Cyclocross Bicycles,Oxnard,CA,4/17/2018,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,Santa Cruz Bikes
2018,Regine Gonzales,469.99,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Oxnard,CA,4/17/2018,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,Santa Cruz Bikes
2018,Regine Gonzales,3499.99,Trek Powerfly 5 Women's - 2018,Electric Bikes,Oxnard,CA,4/17/2018,Trek Powerfly 5 Women's - 2018,Electric Bikes,Trek,Santa Cruz Bikes
2018,Regine Odom,1499.98,Electra Townie Balloon 8D EQ - 2016/2017/2018,Comfort Bicycles,Franklin Square,NY,1/22/2018,Electra Townie Balloon 8D EQ - 2016/2017/2018,Comfort Bicycles,Electra,Baldwin Bikes
2018,Regine Odom,2698,Surly Pack Rat - 2018,Road Bikes,Franklin Square,NY,1/22/2018,Surly Pack Rat - 2018,Road Bikes,Surly,Baldwin Bikes
2018,Regine Odom,4999.99,Trek Domane SL 7 Women's - 2018,Road Bikes,Franklin Square,NY,1/22/2018,Trek Domane SL 7 Women's - 2018,Road Bikes,Trek,Baldwin Bikes
2018,Reita Dickson,1279.98,Electra Moto 3i - 2018,Cruisers Bicycles,Scarsdale,NY,3/17/2018,Electra Moto 3i - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Reita Dickson,875.99,Surly Steamroller - 2017,Road Bikes,Scarsdale,NY,3/17/2018,Surly Steamroller - 2017,Road Bikes,Surly,Baldwin Bikes
2018,Reita Dickson,1999.98,Trek Farley Carbon Frameset - 2018,Mountain Bikes,Scarsdale,NY,3/17/2018,Trek Farley Carbon Frameset - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Renay Atkins,2199.98,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Woodside,NY,2/6/2018,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Renay Atkins,479.99,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Woodside,NY,2/6/2018,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Renay Atkins,959.99,Electra Delivery 3i - 2016/2017/2018,Cruisers Bicycles,Woodside,NY,2/6/2018,Electra Delivery 3i - 2016/2017/2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Renay Atkins,749.99,Electra Townie Balloon 8D EQ - 2016/2017/2018,Cruisers Bicycles,Woodside,NY,2/6/2018,Electra Townie Balloon 8D EQ - 2016/2017/2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Renay Atkins,1499.99,Trek X-Caliber Frameset - 2018,Mountain Bikes,Woodside,NY,2/6/2018,Trek X-Caliber Frameset - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Rey Lindsay,3599.98,Trek Crockett 5 Disc - 2018,Cyclocross Bicycles,Monroe,NY,1/28/2018,Trek Crockett 5 Disc - 2018,Cyclocross Bicycles,Trek,Baldwin Bikes
2018,Rey Lindsay,419.98,Trek Precaliber 16 Boys - 2017,Children Bicycles,Monroe,NY,1/28/2018,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,Baldwin Bikes
2018,Rey Lindsay,1499.99,Trek Remedy 27.5 C Frameset - 2018,Mountain Bikes,Monroe,NY,1/28/2018,Trek Remedy 27.5 C Frameset - 2018,Mountain Bikes,Trek,Baldwin Bikes
2018,Rey Lindsay,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Monroe,NY,1/28/2018,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes
2018,Robby Sykes,319.99,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,Children Bicycles,Hempstead,NY,4/23/2018,Electra Tiger Shark 1 (20-inch) - Boys' - 2018,Children Bicycles,Electra,Baldwin Bikes
2018,Robby Sykes,416.99,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Hempstead,NY,4/23/2018,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,Baldwin Bikes
2018,Robby Sykes,6999.98,Trek Powerfly 5 Women's - 2018,Electric Bikes,Hempstead,NY,4/23/2018,Trek Powerfly 5 Women's - 2018,Electric Bikes,Trek,Baldwin Bikes
2018,Robena Hill,899.99,Electra Townie Balloon 7i EQ - 2018,Comfort Bicycles,Corpus Christi,TX,7/1/2018,Electra Townie Balloon 7i EQ - 2018,Comfort Bicycles,Electra,Rowlett Bikes
2018,Robena Hill,619.99,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Corpus Christi,TX,7/1/2018,Sun Bicycles Biscayne Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,Rowlett Bikes
2018,Robena Hill,4499.99,Trek CrossRip+ - 2018,Electric Bikes,Corpus Christi,TX,7/1/2018,Trek CrossRip+ - 2018,Electric Bikes,Trek,Rowlett Bikes
2018,Robena Hill,2999.98,Trek Procal AL Frameset - 2018,Mountain Bikes,Corpus Christi,TX,7/1/2018,Trek Procal AL Frameset - 2018,Mountain Bikes,Trek,Rowlett Bikes
2018,Robena Hill,999.99,Trek X-Caliber 8 - 2017,Mountain Bikes,Corpus Christi,TX,7/1/2018,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,Rowlett Bikes
2018,Rod Hatfield,859.98,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Ronkonkoma,NY,1/4/2018,Electra Cruiser Lux 1 Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Rod Hatfield,479.99,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Ronkonkoma,NY,1/4/2018,Electra Cruiser Lux 7D Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Rod Hatfield,279.99,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Ronkonkoma,NY,1/4/2018,Electra Cyclosaurus 1 (16-inch) - Boy's - 2018,Children Bicycles,Electra,Baldwin Bikes
2018,Rod Hatfield,1359.98,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles,Ronkonkoma,NY,1/4/2018,Electra Townie Original 21D EQ Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Rod Hatfield,979.98,Electra Townie Original 7D - 2017,Comfort Bicycles,Ronkonkoma,NY,1/4/2018,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,Baldwin Bikes
2018,Ronna Butler,799.99,Electra Townie Balloon 3i EQ Ladies' - 2018,Cruisers Bicycles,Encino,CA,4/27/2018,Electra Townie Balloon 3i EQ Ladies' - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Ronna Butler,1279.98,Electra Townie Original 3i EQ Ladies' - 2018,Cruisers Bicycles,Encino,CA,4/27/2018,Electra Townie Original 3i EQ Ladies' - 2018,Cruisers Bicycles,Electra,Santa Cruz Bikes
2018,Ronna Butler,4999.98,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Encino,CA,4/27/2018,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,Santa Cruz Bikes
2018,Ruth Horton,4999.99,Trek Domane SL 7 Women's - 2018,Road Bikes,Hollis,NY,1/9/2018,Trek Domane SL 7 Women's - 2018,Road Bikes,Trek,Baldwin Bikes
2018,Ruthanne Franco,679.99,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Astoria,NY,2/27/2018,Electra Townie Original 21D EQ - 2017/2018,Comfort Bicycles,Electra,Baldwin Bikes
2018,Ruthanne Franco,9999.98,Trek Powerfly 7 FS - 2018,Electric Bikes,Astoria,NY,2/27/2018,Trek Powerfly 7 FS - 2018,Electric Bikes,Trek,Baldwin Bikes
2018,Ruthanne Franco,9999.98,Trek Super Commuter+ 8S - 2018,Electric Bikes,Astoria,NY,2/27/2018,Trek Super Commuter+ 8S - 2018,Electric Bikes,Trek,Baldwin Bikes
2018,Sandy Mills,319.99,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Cruisers Bicycles,Schenectady,NY,3/17/2018,Electra Cruiser 7D (24-Inch) Ladies' - 2016/2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Sandy Mills,1279.98,Electra Cruiser Lux Fat Tire 7D - 2018,Cruisers Bicycles,Schenectady,NY,3/17/2018,Electra Cruiser Lux Fat Tire 7D - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Sandy Mills,1799.98,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles,Schenectady,NY,3/17/2018,Electra Daydreamer 3i Ladies' - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Santa Larson,5999.98,Electra Townie Commute Go! Ladies' - 2018,Electric Bikes,Valley Stream,NY,1/19/2018,Electra Townie Commute Go! Ladies' - 2018,Electric Bikes,Electra,Baldwin Bikes
2018,Santa Larson,2599.99,Electra Townie Go! 8i - 2017/2018,Electric Bikes,Valley Stream,NY,1/19/2018,Electra Townie Go! 8i - 2017/2018,Electric Bikes,Electra,Baldwin Bikes
2018,Santa Larson,639.98,Trek Precaliber 24 (7-Speed) - Boys - 2018,Children Bicycles,Valley Stream,NY,1/19/2018,Trek Precaliber 24 (7-Speed) - Boys - 2018,Children Bicycles,Trek,Baldwin Bikes
2018,Santos Valencia,1319.98,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Sunnyside,NY,4/1/2018,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Santos Valencia,1919.98,Electra Delivery 3i - 2016/2017/2018,Cruisers Bicycles,Sunnyside,NY,4/1/2018,Electra Delivery 3i - 2016/2017/2018,Cruisers Bicycles,Electra,Baldwin Bikes
2018,Santos Valencia,1499.98,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Comfort Bicycles,Sunnyside,NY,4/1/2018,Electra Townie Balloon 8D EQ Ladies' - 2016/2017/2018,Comfort Bicycles,Electra,Baldwin Bikes
2018,Santos Valencia,419.98,Haro Shredder 20 - 2017,Children Bicycles,Sunnyside,NY,4/1/2018,Haro Shredder 20 - 2017,Children Bicycles,Haro,Baldwin Bikes
2018,Sarai Mckee,1399.98,Electra Townie Commute 8D Ladies' - 2018,Comfort Bicycles,Buffalo,NY,4/22/2018,Electra Townie Commute 8D Ladies' - 2018,Comfort Bicycles,Electra,Baldwin Bikes
2018,Sarai Mckee,559.99,Electra Townie Original 21D - 2018,Cruisers Bicycles,Buffalo,NY,4/22/2018,Electra Townie Original 21D - 2018,Cruisers Bicycles,Electra,Baldwin Bikes
